date,deviation_pct,position_S1_thr3,position_S2_thr5,position_S3_sc10
2019-04-02,21.085882729599525,0.0,-1.0,-1.0
2019-04-03,21.144004440695753,0.0,-1.0,-1.0
2019-04-04,21.212532659522854,0.0,-1.0,-1.0
2019-04-05,21.187759371048244,0.0,-1.0,-1.0
2019-04-08,21.802115849875857,0.0,-1.0,-1.0
2019-04-09,22.067223350281463,0.0,-1.0,-1.0
2019-04-10,22.184418501058524,0.0,-1.0,-1.0
2019-04-11,20.703737290009805,0.0,-1.0,-1.0
2019-04-12,20.95340691832197,0.0,-1.0,-1.0
2019-04-15,20.443248561768492,0.0,-1.0,-1.0
2019-04-16,20.854709420722006,0.0,-1.0,-1.0
2019-04-17,21.23907770779605,0.0,-1.0,-1.0
2019-04-18,20.80439089249864,0.0,-1.0,-1.0
2019-04-19,20.8769323551526,0.0,-1.0,-1.0
2019-04-22,21.765165096002814,0.0,-1.0,-1.0
2019-04-23,21.937981522773555,0.0,-1.0,-1.0
2019-04-24,21.500932179009812,0.0,-1.0,-1.0
2019-04-25,20.676514516386458,0.0,-1.0,-1.0
2019-04-26,20.50941858919131,0.0,-1.0,-1.0
2019-04-29,20.295899966620045,0.0,-1.0,-1.0
2019-04-30,19.57399460039726,0.0,-1.0,-1.0
2019-05-02,20.306419954577827,0.0,-1.0,-1.0
2019-05-03,20.48613684609384,0.0,-1.0,-1.0
2019-05-06,20.49954069813207,0.0,-1.0,-1.0
2019-05-07,19.870063873833253,0.0,-1.0,-1.0
2019-05-08,18.554624346711023,0.0,-1.0,-1.0
2019-05-10,17.442467598984756,0.0,-1.0,-1.0
2019-05-13,16.95978919389578,0.0,-1.0,-1.0
2019-05-14,19.305587942407087,0.0,-1.0,-1.0
2019-05-15,18.594731620999028,0.0,-1.0,-1.0
2019-05-16,19.621687046224,0.0,-1.0,-1.0
2019-05-17,19.315592509019908,0.0,-1.0,-1.0
2019-05-20,18.787531884323517,0.0,-1.0,-1.0
2019-05-21,20.525647331197415,0.0,-1.0,-1.0
2019-05-22,20.81303660476386,0.0,-1.0,-1.0
2019-05-23,20.3217582448614,0.0,-1.0,-1.0
2019-05-24,20.19098665353718,0.0,-1.0,-1.0
2019-05-27,20.794412169141886,0.0,-1.0,-1.0
2019-05-28,19.611337144592355,0.0,-1.0,-1.0
2019-05-29,21.09584358943075,0.0,-1.0,-1.0
2019-05-30,21.485496118143168,0.0,-1.0,-1.0
2019-05-31,21.728804774344557,0.0,-1.0,-1.0
2019-06-03,24.80483981151398,0.0,-1.0,-1.0
2019-06-04,23.49265717397675,0.0,-1.0,-1.0
2019-06-05,22.80348716667988,0.0,-1.0,-1.0
2019-06-06,23.639240064582467,0.0,-1.0,-1.0
2019-06-07,23.630658158692498,0.0,-1.0,-1.0
2019-06-10,23.911981700244688,0.0,-1.0,-1.0
2019-06-11,24.244496463573984,0.0,-1.0,-1.0
2019-06-13,24.6968237851112,0.0,-1.0,-1.0
2019-06-14,23.558829382157008,0.0,-1.0,-1.0
2019-06-17,23.255729219096423,0.0,-1.0,-1.0
2019-06-18,24.121259057106382,0.0,-1.0,-1.0
2019-06-19,23.436124260587434,0.0,-1.0,-1.0
2019-06-20,23.87338493405402,0.0,-1.0,-1.0
2019-06-21,23.57757360269641,0.0,-1.0,-1.0
2019-06-24,23.2683361084554,0.0,-1.0,-1.0
2019-06-25,22.91869156936648,0.0,-1.0,-1.0
2019-06-26,24.055381666453112,0.0,-1.0,-1.0
2019-06-27,24.21627789122811,0.0,-1.0,-1.0
2019-06-28,23.492225575835167,0.0,-1.0,-1.0
2019-07-01,24.752998374198466,0.0,-1.0,-1.0
2019-07-02,25.04072293430277,0.0,-1.0,-1.0
2019-07-03,25.669538306705174,0.0,-1.0,-1.0
2019-07-04,26.270504153694564,0.0,-1.0,-1.0
2019-07-05,26.148812624138817,0.0,-1.0,-1.0
2019-07-08,25.137309590381296,0.0,-1.0,-1.0
2019-07-09,25.210084547686318,0.0,-1.0,-1.0
2019-07-10,24.926441693343815,0.0,-1.0,-1.0
2019-07-11,23.381486780791505,0.0,-1.0,-1.0
2019-07-12,23.279782758092637,0.0,-1.0,-1.0
2019-07-15,22.26046084372171,0.0,-1.0,-1.0
2019-07-16,22.385285479854723,0.0,-1.0,-1.0
2019-07-17,20.356686257533884,0.0,-1.0,-1.0
2019-07-18,19.926730161221574,0.0,-1.0,-1.0
2019-07-19,19.584337635651128,0.0,-1.0,-1.0
2019-07-22,18.60939618745796,0.0,-1.0,-1.0
2019-07-23,19.18793687074738,0.0,-1.0,-1.0
2019-07-24,18.07650418331781,0.0,-1.0,-1.0
2019-07-25,18.558579486728235,0.0,-1.0,-1.0
2019-07-26,19.80869455880432,0.0,-1.0,-1.0
2019-07-29,20.330177765323576,0.0,-1.0,-1.0
2019-07-30,20.707282461808283,0.0,-1.0,-1.0
2019-07-31,20.807929421691096,0.0,-1.0,-1.0
2019-08-01,20.588542011573296,0.0,-1.0,-1.0
2019-08-02,19.184618532797472,0.0,-1.0,-1.0
2019-08-05,17.36255905938975,0.0,-1.0,-1.0
2019-08-06,18.709415273849306,0.0,-1.0,-1.0
2019-08-07,18.18150038218269,0.0,-1.0,-1.0
2019-08-08,19.345729996630002,0.0,-1.0,-1.0
2019-08-09,18.649578983363348,0.0,-1.0,-1.0
2019-08-12,19.382047862496776,0.0,-1.0,-1.0
2019-08-13,18.995289186274334,0.0,-1.0,-1.0
2019-08-14,17.19746224419405,0.0,-1.0,-1.0
2019-08-15,16.693180887257085,0.0,-1.0,-1.0
2019-08-16,16.225000072696673,0.0,-1.0,-1.0
2019-08-19,17.79747369622782,0.0,-1.0,-1.0
2019-08-20,18.58302189665948,0.0,-1.0,-1.0
2019-08-21,18.225738505550027,0.0,-1.0,-1.0
2019-08-22,18.143100449987216,0.0,-1.0,-1.0
2019-08-23,17.54117679400604,0.0,-1.0,-1.0
2019-08-26,17.46610107980824,0.0,-1.0,-1.0
2019-08-27,17.514820677811983,0.0,-1.0,-1.0
2019-08-28,18.17594273127485,0.0,-1.0,-1.0
2019-08-29,19.668255220173613,0.0,-1.0,-1.0
2019-08-30,20.11269051194111,0.0,-1.0,-1.0
2019-09-02,21.45221503653927,0.0,-1.0,-1.0
2019-09-03,21.392087589780818,0.0,-1.0,-1.0
2019-09-04,21.601369254696934,0.0,-1.0,-1.0
2019-09-05,22.14723557778615,0.0,-1.0,-1.0
2019-09-06,21.77529066228443,0.0,-1.0,-1.0
2019-09-09,21.25769186729518,0.0,-1.0,-1.0
2019-09-10,21.319307827645417,0.0,-1.0,-1.0
2019-09-11,22.537782100217708,0.0,-1.0,-1.0
2019-09-12,21.473702284939545,0.0,-1.0,-1.0
2019-09-13,21.17835992666164,0.0,-1.0,-1.0
2019-09-16,23.03699625886637,0.0,-1.0,-1.0
2019-09-17,22.638148603800868,0.0,-1.0,-1.0
2019-09-18,22.5213339720985,0.0,-1.0,-1.0
2019-09-19,21.17390530935921,0.0,-1.0,-1.0
2019-09-20,21.204227242377517,0.0,-1.0,-1.0
2019-09-23,20.72424468331413,0.0,-1.0,-1.0
2019-09-24,19.61478318163501,0.0,-1.0,-1.0
2019-09-25,19.72245943416866,0.0,-1.0,-1.0
2019-09-26,20.27832939662877,0.0,-1.0,-1.0
2019-09-27,19.556229294480687,0.0,-1.0,-1.0
2019-09-30,19.243256556932376,0.0,-1.0,-1.0
2019-10-01,19.808860113532578,0.0,-1.0,-1.0
2019-10-02,18.021528754630832,0.0,-1.0,-1.0
2019-10-03,17.515466407228054,0.0,-1.0,-1.0
2019-10-04,16.300066360426335,0.0,-1.0,-1.0
2019-10-07,16.95768130961106,0.0,-1.0,-1.0
2019-10-08,16.56630985018872,0.0,-1.0,-1.0
2019-10-09,16.60575190806213,0.0,-1.0,-1.0
2019-10-10,16.03682163354452,0.0,-1.0,-1.0
2019-10-11,15.480082499628756,0.0,-1.0,-1.0
2019-10-14,14.825040575919557,0.0,-1.0,-1.0
2019-10-15,15.57139388911093,0.0,-1.0,-1.0
2019-10-16,16.959940053388856,0.0,-1.0,-1.0
2019-10-17,17.000562190962864,0.0,-1.0,-1.0
2019-10-18,16.442548142814918,0.0,-1.0,-1.0
2019-10-21,16.44425402073879,0.0,-1.0,-1.0
2019-10-22,17.888261567792174,0.0,-1.0,-1.0
2019-10-23,18.706139659297616,0.0,-1.0,-1.0
2019-10-24,21.173089435060312,0.0,-1.0,-1.0
2019-10-25,20.308537198031452,0.0,-1.0,-1.0
2019-10-28,19.436470401552185,0.0,-1.0,-1.0
2019-10-29,20.813911838556365,0.0,-1.0,-1.0
2019-10-30,21.996673322549555,0.0,-1.0,-1.0
2019-10-31,21.33723212912917,0.0,-1.0,-1.0
2019-11-01,22.285692298286854,0.0,-1.0,-1.0
2019-11-05,22.935076881679617,0.0,-1.0,-1.0
2019-11-06,24.16061046057756,0.0,-1.0,-1.0
2019-11-07,25.072566143567077,0.0,-1.0,-1.0
2019-11-08,23.694379887900663,0.0,-1.0,-1.0
2019-11-11,23.629771405339905,0.0,-1.0,-1.0
2019-11-12,23.475435107904485,0.0,-1.0,-1.0
2019-11-13,23.176988222036066,0.0,-1.0,-1.0
2019-11-14,22.236636543855926,0.0,-1.0,-1.0
2019-11-15,22.484394655069238,0.0,-1.0,-1.0
2019-11-18,22.002817835053246,0.0,-1.0,-1.0
2019-11-19,22.35699935787425,0.0,-1.0,-1.0
2019-11-20,22.110781117835444,0.0,-1.0,-1.0
2019-11-21,22.225472829835535,0.0,-1.0,-1.0
2019-11-22,22.21212962666712,0.0,-1.0,-1.0
2019-11-25,22.713791472170854,0.0,-1.0,-1.0
2019-11-26,21.483094482895602,0.0,-1.0,-1.0
2019-11-27,21.452358018246297,0.0,-1.0,-1.0
2019-11-28,21.59014684652987,0.0,-1.0,-1.0
2019-11-29,21.864661799863462,0.0,-1.0,-1.0
2019-12-02,21.383788014908124,0.0,-1.0,-1.0
2019-12-03,19.796290159975925,0.0,-1.0,-1.0
2019-12-04,20.15937936366512,0.0,-1.0,-1.0
2019-12-05,20.145009215375165,0.0,-1.0,-1.0
2019-12-06,21.160862448168636,0.0,-1.0,-1.0
2019-12-09,21.811781859162593,0.0,-1.0,-1.0
2019-12-10,21.35782295660924,0.0,-1.0,-1.0
2019-12-11,22.297380280152712,0.0,-1.0,-1.0
2019-12-12,22.75986240156729,0.0,-1.0,-1.0
2019-12-13,23.662541593112962,0.0,-1.0,-1.0
2019-12-16,23.8321820794932,0.0,-1.0,-1.0
2019-12-17,23.982819994396486,0.0,-1.0,-1.0
2019-12-18,24.17263536680092,0.0,-1.0,-1.0
2019-12-19,23.833414397835952,0.0,-1.0,-1.0
2019-12-20,24.07522858743969,0.0,-1.0,-1.0
2019-12-23,24.58810332577057,0.0,-1.0,-1.0
2019-12-24,24.129127618204294,0.0,-1.0,-1.0
2019-12-25,23.98616086313321,0.0,-1.0,-1.0
2019-12-26,23.525431390459595,0.0,-1.0,-1.0
2019-12-27,25.227298181225155,0.0,-1.0,-1.0
2019-12-30,24.361802938961663,0.0,-1.0,-1.0
2020-01-03,24.984967612076115,0.0,-1.0,-1.0
2020-01-06,25.23020665199356,0.0,-1.0,-1.0
2020-01-08,26.303495367862737,0.0,-1.0,-1.0
2020-01-09,26.189984263351217,0.0,-1.0,-1.0
2020-01-10,25.284297412012833,0.0,-1.0,-1.0
2020-01-13,25.78495284966884,0.0,-1.0,-1.0
2020-01-14,25.27044353060701,0.0,-1.0,-1.0
2020-01-15,25.674321721300597,0.0,-1.0,-1.0
2020-01-16,26.400359521770334,0.0,-1.0,-1.0
2020-01-17,27.63141905722111,0.0,-1.0,-1.0
2020-01-20,28.455588533479848,0.0,-1.0,-1.0
2020-01-21,28.030221564234424,0.0,-1.0,-1.0
2020-01-22,26.562872238577697,0.0,-1.0,-1.0
2020-01-23,24.87274803013746,0.0,-1.0,-1.0
2020-01-24,24.921388208495323,0.0,-1.0,-1.0
2020-01-27,22.987071225860014,0.0,-1.0,-1.0
2020-01-28,23.99008958429485,0.0,-1.0,-1.0
2020-01-29,24.499968738569542,0.0,-1.0,-1.0
2020-01-30,23.937864129028164,0.0,-1.0,-1.0
2020-01-31,22.90240837076425,0.0,-1.0,-1.0
2020-02-03,22.72734888650676,0.0,-1.0,-1.0
2020-02-04,23.325279288768087,0.0,-1.0,-1.0
2020-02-05,23.767393110215608,0.0,-1.0,-1.0
2020-02-06,23.13284994929583,0.0,-1.0,-1.0
2020-02-07,22.392898944281626,0.0,-1.0,-1.0
2020-02-10,21.1162899488194,0.0,-1.0,-1.0
2020-02-11,22.467670990360755,0.0,-1.0,-1.0
2020-02-12,22.880280057167624,0.0,-1.0,-1.0
2020-02-13,22.282486066507488,0.0,-1.0,-1.0
2020-02-14,21.263027358020903,0.0,-1.0,-1.0
2020-02-17,21.831550795848685,0.0,-1.0,-1.0
2020-02-18,20.48048543531951,0.0,-1.0,-1.0
2020-02-19,21.494985370452625,0.0,-1.0,-1.0
2020-02-20,21.66162941213812,0.0,-1.0,-1.0
2020-02-21,21.19827593326873,0.0,-1.0,-1.0
2020-02-25,17.717866424761763,0.0,-1.0,-1.0
2020-02-26,18.184187366626393,0.0,-1.0,-1.0
2020-02-27,15.653029547074304,0.0,-1.0,-1.0
2020-02-28,12.064933864365845,0.0,-1.0,-1.0
2020-03-02,10.959434875055706,0.0,-1.0,-1.0
2020-03-03,11.382636945159996,0.0,-1.0,-1.0
2020-03-04,10.735010742864294,0.0,-1.0,-1.0
2020-03-05,11.381941580473033,0.0,-1.0,-1.0
2020-03-06,9.805028705701746,0.0,-1.0,-1.0
2020-03-10,5.169479665419985,0.0,-1.0,-0.9805028705701746
2020-03-11,6.842708499652783,0.0,-1.0,-0.5169479665419985
2020-03-12,4.181797596099335,0.0,-1.0,-0.6842708499652783
2020-03-13,3.768065711051949,0.0,0.0,-0.4181797596099335
2020-03-16,3.581197665144842,0.0,0.0,-0.3768065711051949
2020-03-17,1.7695779318010807,0.0,0.0,-0.3581197665144842
2020-03-18,0.06514145717255726,0.0,0.0,-0.17695779318010807
2020-03-19,5.449004920573497,0.0,0.0,-0.006514145717255726
2020-03-20,4.528568175739833,0.0,-1.0,-0.5449004920573497
2020-03-23,0.6032194806242286,0.0,0.0,-0.45285681757398333
2020-03-24,4.578155718548493,0.0,0.0,-0.06032194806242286
2020-03-25,6.217049904828031,0.0,0.0,-0.45781557185484933
2020-03-26,7.640607263476951,0.0,-1.0,-0.6217049904828031
2020-03-27,3.5957673387545297,0.0,-1.0,-0.7640607263476951
2020-03-30,5.122289238578692,0.0,0.0,-0.35957673387545297
2020-03-31,6.719541666066209,0.0,-1.0,-0.5122289238578692
2020-04-01,5.823496648182003,0.0,-1.0,-0.6719541666066209
2020-04-02,9.20884195952758,0.0,-1.0,-0.5823496648182003
2020-04-03,10.06542116471769,0.0,-1.0,-0.9208841959527581
2020-04-06,11.541711304408375,0.0,-1.0,-1.0
2020-04-07,12.13439425735039,0.0,-1.0,-1.0
2020-04-08,13.874957410795385,0.0,-1.0,-1.0
2020-04-09,14.897348688124957,0.0,-1.0,-1.0
2020-04-10,13.650269804515226,0.0,-1.0,-1.0
2020-04-13,11.754703536929645,0.0,-1.0,-1.0
2020-04-14,11.810933045790971,0.0,-1.0,-1.0
2020-04-15,6.840840803627435,0.0,-1.0,-1.0
2020-04-16,6.534670632318673,0.0,-1.0,-0.6840840803627435
2020-04-17,4.325104654495471,0.0,-1.0,-0.6534670632318673
2020-04-20,2.9758204666811006,0.0,0.0,-0.4325104654495471
2020-04-21,2.7847956523309847,0.0,0.0,-0.29758204666811006
2020-04-22,5.414211346291986,0.0,0.0,-0.27847956523309847
2020-04-23,5.729971625132402,0.0,-1.0,-0.5414211346291986
2020-04-24,3.654312364206258,0.0,-1.0,-0.5729971625132402
2020-04-27,4.374515002005097,0.0,0.0,-0.3654312364206258
2020-04-28,6.0555601493920586,0.0,0.0,-0.4374515002005097
2020-04-29,8.169781825448785,0.0,-1.0,-0.6055560149392059
2020-04-30,7.93605068248977,0.0,-1.0,-0.8169781825448785
2020-05-04,6.933097285381495,0.0,-1.0,-0.793605068248977
2020-05-05,7.995955118155185,0.0,-1.0,-0.6933097285381495
2020-05-06,7.403011865239861,0.0,-1.0,-0.7995955118155185
2020-05-07,7.3510373775283355,0.0,-1.0,-0.7403011865239861
2020-05-08,6.147665976468231,0.0,-1.0,-0.7351037377528336
2020-05-12,5.591731952787438,0.0,-1.0,-0.6147665976468231
2020-05-13,4.001870451428502,0.0,-1.0,-0.5591731952787438
2020-05-14,2.640263032707879,0.0,0.0,-0.4001870451428502
2020-05-15,1.6195022064553477,0.0,0.0,-0.2640263032707879
2020-05-18,5.109820883154148,0.0,0.0,-0.16195022064553477
2020-05-19,6.022153608988989,0.0,-1.0,-0.5109820883154148
2020-05-20,8.39011862854222,0.0,-1.0,-0.6022153608988989
2020-05-21,6.47485850133771,0.0,-1.0,-0.839011862854222
2020-05-22,6.576592663738268,0.0,-1.0,-0.647485850133771
2020-05-25,8.457031510806035,0.0,-1.0,-0.6576592663738268
2020-05-26,8.779114408996858,0.0,-1.0,-0.8457031510806035
2020-05-27,8.920667684724659,0.0,-1.0,-0.8779114408996858
2020-05-28,10.524329744285655,0.0,-1.0,-0.8920667684724659
2020-05-29,9.07323800198827,0.0,-1.0,-1.0
2020-06-01,9.595137420216338,0.0,-1.0,-0.9073238001988271
2020-06-02,11.378157324785176,0.0,-1.0,-0.9595137420216338
2020-06-03,13.350453093306825,0.0,-1.0,-1.0
2020-06-04,11.25153943005175,0.0,-1.0,-1.0
2020-06-05,13.488562216618849,0.0,-1.0,-1.0
2020-06-08,14.268659574478848,0.0,-1.0,-1.0
2020-06-09,13.097015039849925,0.0,-1.0,-1.0
2020-06-10,11.819768754049376,0.0,-1.0,-1.0
2020-06-11,10.242429754062599,0.0,-1.0,-1.0
2020-06-15,8.814677886809385,0.0,-1.0,-1.0
2020-06-16,9.771446840379983,0.0,-1.0,-0.8814677886809386
2020-06-17,8.626245989257985,0.0,-1.0,-0.9771446840379983
2020-06-18,8.099020804716917,0.0,-1.0,-0.8626245989257986
2020-06-19,8.89743882276941,0.0,-1.0,-0.8099020804716917
2020-06-22,9.865710723642662,0.0,-1.0,-0.889743882276941
2020-06-23,10.955056462782409,0.0,-1.0,-0.9865710723642662
2020-06-25,10.28343263733169,0.0,-1.0,-1.0
2020-06-26,9.857616145073344,0.0,-1.0,-1.0
2020-06-29,10.470874188391189,0.0,-1.0,-0.9857616145073345
2020-06-30,10.604606055518806,0.0,-1.0,-1.0
2020-07-02,12.100038040417305,0.0,-1.0,-1.0
2020-07-03,13.70954008912304,0.0,-1.0,-1.0
2020-07-06,14.704126751121539,0.0,-1.0,-1.0
2020-07-07,13.507252932741798,0.0,-1.0,-1.0
2020-07-08,12.491428072208222,0.0,-1.0,-1.0
2020-07-09,10.88798919089642,0.0,-1.0,-1.0
2020-07-10,11.635375395739779,0.0,-1.0,-1.0
2020-07-13,9.667692234931845,0.0,-1.0,-1.0
2020-07-14,8.631616310289857,0.0,-1.0,-0.9667692234931846
2020-07-15,8.854229870669661,0.0,-1.0,-0.8631616310289858
2020-07-16,9.236849020418259,0.0,-1.0,-0.8854229870669661
2020-07-17,9.577941725808682,0.0,-1.0,-0.9236849020418259
2020-07-20,10.203131799345378,0.0,-1.0,-0.9577941725808681
2020-07-21,10.7539181857776,0.0,-1.0,-1.0
2020-07-22,11.255984080627401,0.0,-1.0,-1.0
2020-07-23,11.825080405035116,0.0,-1.0,-1.0
2020-07-24,12.239320567060808,0.0,-1.0,-1.0
2020-07-27,13.218091107179664,0.0,-1.0,-1.0
2020-07-28,13.743407390407647,0.0,-1.0,-1.0
2020-07-29,14.619926336001466,0.0,-1.0,-1.0
2020-07-30,13.874165729457811,0.0,-1.0,-1.0
2020-07-31,14.813652332974648,0.0,-1.0,-1.0
2020-08-03,14.626271613903175,0.0,-1.0,-1.0
2020-08-04,14.768435641845246,0.0,-1.0,-1.0
2020-08-05,16.613741466984422,0.0,-1.0,-1.0
2020-08-06,16.61782003787757,0.0,-1.0,-1.0
2020-08-07,15.695930103302459,0.0,-1.0,-1.0
2020-08-10,15.160632808862594,0.0,-1.0,-1.0
2020-08-11,16.629528992769682,0.0,-1.0,-1.0
2020-08-12,18.47055553212078,0.0,-1.0,-1.0
2020-08-13,19.566703226998094,0.0,-1.0,-1.0
2020-08-14,19.191401159870104,0.0,-1.0,-1.0
2020-08-17,20.63223874988025,0.0,-1.0,-1.0
2020-08-18,19.234037605665865,0.0,-1.0,-1.0
2020-08-19,18.89681282340949,0.0,-1.0,-1.0
2020-08-20,16.735237835133265,0.0,-1.0,-1.0
2020-08-21,17.109634843727406,0.0,-1.0,-1.0
2020-08-24,17.961419021275415,0.0,-1.0,-1.0
2020-08-25,17.860153139970357,0.0,-1.0,-1.0
2020-08-26,18.739779883984298,0.0,-1.0,-1.0
2020-08-27,16.812398605636435,0.0,-1.0,-1.0
2020-08-28,14.844287497862773,0.0,-1.0,-1.0
2020-08-31,14.053072176232106,0.0,-1.0,-1.0
2020-09-01,13.860899239620373,0.0,-1.0,-1.0
2020-09-02,14.383361655415317,0.0,-1.0,-1.0
2020-09-03,13.38184354200429,0.0,-1.0,-1.0
2020-09-04,12.324715381965245,0.0,-1.0,-1.0
2020-09-07,13.002916845500545,0.0,-1.0,-1.0
2020-09-08,11.88060528056294,0.0,-1.0,-1.0
2020-09-09,10.950464977731066,0.0,-1.0,-1.0
2020-09-10,11.326629622652206,0.0,-1.0,-1.0
2020-09-11,12.086340815790475,0.0,-1.0,-1.0
2020-09-14,12.760455680305306,0.0,-1.0,-1.0
2020-09-15,14.677651399364722,0.0,-1.0,-1.0
2020-09-16,14.185170954961457,0.0,-1.0,-1.0
2020-09-17,14.052475341226423,0.0,-1.0,-1.0
2020-09-18,13.466809741203779,0.0,-1.0,-1.0
2020-09-21,10.455474388526941,0.0,-1.0,-1.0
2020-09-22,11.189132061548634,0.0,-1.0,-1.0
2020-09-23,12.501049840039347,0.0,-1.0,-1.0
2020-09-24,12.436979447989117,0.0,-1.0,-1.0
2020-09-25,11.829010907370652,0.0,-1.0,-1.0
2020-09-28,13.111489118395369,0.0,-1.0,-1.0
2020-09-29,12.085063818233355,0.0,-1.0,-1.0
2020-09-30,11.673795388978636,0.0,-1.0,-1.0
2020-10-01,10.459108664767314,0.0,-1.0,-1.0
2020-10-02,8.989878178103972,0.0,-1.0,-1.0
2020-10-05,9.976402281135123,0.0,-1.0,-0.8989878178103972
2020-10-06,9.949567490596834,0.0,-1.0,-0.9976402281135122
2020-10-07,7.610463312537097,0.0,-1.0,-0.9949567490596833
2020-10-08,7.070071041721593,0.0,-1.0,-0.7610463312537097
2020-10-09,6.633846624424833,0.0,-1.0,-0.7070071041721593
2020-10-12,7.035916446601753,0.0,-1.0,-0.6633846624424833
2020-10-13,6.103882731414467,0.0,-1.0,-0.7035916446601753
2020-10-14,7.148015697214416,0.0,-1.0,-0.6103882731414467
2020-10-15,6.004888308489087,0.0,-1.0,-0.7148015697214416
2020-10-16,5.032359945985654,0.0,-1.0,-0.6004888308489087
2020-10-19,4.708240494103122,0.0,-1.0,-0.5032359945985654
2020-10-20,5.0015974795517115,0.0,0.0,-0.4708240494103122
2020-10-21,4.174059334779501,0.0,-1.0,-0.5001597479551712
2020-10-22,5.132472967924562,0.0,0.0,-0.4174059334779501
2020-10-23,5.364517382865319,0.0,-1.0,-0.5132472967924562
2020-10-26,4.293176586197123,0.0,-1.0,-0.5364517382865319
2020-10-27,3.661081513067943,0.0,0.0,-0.4293176586197123
2020-10-28,1.5499902715897962,0.0,0.0,-0.3661081513067943
2020-10-29,2.4993977302596004,0.0,0.0,-0.15499902715897962
2020-10-30,2.1491277820106847,0.0,0.0,-0.24993977302596004
2020-11-02,4.81027535491132,0.0,0.0,-0.21491277820106847
2020-11-03,6.418344767137585,0.0,0.0,-0.481027535491132
2020-11-05,7.121690475643483,0.0,-1.0,-0.6418344767137585
2020-11-06,8.046578383145842,0.0,-1.0,-0.7121690475643483
2020-11-09,11.024219943471735,0.0,-1.0,-0.8046578383145842
2020-11-10,11.800225831000756,0.0,-1.0,-1.0
2020-11-11,12.110763109438128,0.0,-1.0,-1.0
2020-11-12,12.391022790636441,0.0,-1.0,-1.0
2020-11-13,12.154423635067024,0.0,-1.0,-1.0
2020-11-16,14.064401153340334,0.0,-1.0,-1.0
2020-11-17,13.12083551859471,0.0,-1.0,-1.0
2020-11-18,14.154037943443054,0.0,-1.0,-1.0
2020-11-19,13.137013618766446,0.0,-1.0,-1.0
2020-11-20,13.194354541409869,0.0,-1.0,-1.0
2020-11-23,12.837750575128215,0.0,-1.0,-1.0
2020-11-24,14.734763712560927,0.0,-1.0,-1.0
2020-11-25,16.32205112302325,0.0,-1.0,-1.0
2020-11-26,16.622023270003883,0.0,-1.0,-1.0
2020-11-27,16.818180873232812,0.0,-1.0,-1.0
2020-11-30,15.664672485522612,0.0,-1.0,-1.0
2020-12-01,17.234787614299464,0.0,-1.0,-1.0
2020-12-02,18.6528034616396,0.0,-1.0,-1.0
2020-12-03,17.694011391379007,0.0,-1.0,-1.0
2020-12-04,18.1581324920276,0.0,-1.0,-1.0
2020-12-07,18.485651335334353,0.0,-1.0,-1.0
2020-12-08,17.535339432425225,0.0,-1.0,-1.0
2020-12-09,18.851494724824903,0.0,-1.0,-1.0
2020-12-10,20.81233897094834,0.0,-1.0,-1.0
2020-12-11,21.31657602784238,0.0,-1.0,-1.0
2020-12-14,20.52986321691561,0.0,-1.0,-1.0
2020-12-15,20.299171477376852,0.0,-1.0,-1.0
2020-12-16,21.13307266482305,0.0,-1.0,-1.0
2020-12-17,21.21676580285601,0.0,-1.0,-1.0
2020-12-18,21.402159059594993,0.0,-1.0,-1.0
2020-12-21,18.6717112062569,0.0,-1.0,-1.0
2020-12-22,20.642436020293943,0.0,-1.0,-1.0
2020-12-23,21.553180404689165,0.0,-1.0,-1.0
2020-12-24,21.218152682250867,0.0,-1.0,-1.0
2020-12-25,21.188777717180308,0.0,-1.0,-1.0
2020-12-28,21.377784042472435,0.0,-1.0,-1.0
2020-12-29,21.560243495990818,0.0,-1.0,-1.0
2020-12-30,22.095991058186073,0.0,-1.0,-1.0
2021-01-04,23.95206902537792,0.0,-1.0,-1.0
2021-01-05,23.53834052396948,0.0,-1.0,-1.0
2021-01-06,24.098962409877256,0.0,-1.0,-1.0
2021-01-08,27.608801245737634,0.0,-1.0,-1.0
2021-01-11,29.279741431829276,0.0,-1.0,-1.0
2021-01-12,28.863905237622454,0.0,-1.0,-1.0
2021-01-13,29.22725038290599,0.0,-1.0,-1.0
2021-01-14,29.856188420284123,0.0,-1.0,-1.0
2021-01-15,29.2480834171307,0.0,-1.0,-1.0
2021-01-18,30.126346696546968,0.0,-1.0,-1.0
2021-01-19,28.36503628559508,0.0,-1.0,-1.0
2021-01-20,29.447979099941655,0.0,-1.0,-1.0
2021-01-21,28.129106108018796,0.0,-1.0,-1.0
2021-01-22,27.609079323190635,0.0,-1.0,-1.0
2021-01-25,28.12541061442615,0.0,-1.0,-1.0
2021-01-26,27.06478237914729,0.0,-1.0,-1.0
2021-01-27,25.703370366339517,0.0,-1.0,-1.0
2021-01-28,25.305301371331446,0.0,-1.0,-1.0
2021-01-29,22.627303506170925,0.0,-1.0,-1.0
2021-02-01,22.884370344783477,0.0,-1.0,-1.0
2021-02-02,25.422105051210497,0.0,-1.0,-1.0
2021-02-03,25.07756743354239,0.0,-1.0,-1.0
2021-02-04,25.537846423133992,0.0,-1.0,-1.0
2021-02-05,25.2680598508495,0.0,-1.0,-1.0
2021-02-08,27.160755210199717,0.0,-1.0,-1.0
2021-02-09,27.070093214791548,0.0,-1.0,-1.0
